lat;lng;name;code;city;country;address
51.2789;17.98821;APTEKA POD ORŁEM; 63-600; KĘPNO; Poland;Rynek 16
51.27938;17.98635;APTEKA; 63-600; KĘPNO; Poland;Rynek 37
51.2733;17.98642;APTEKA POD KASZTANAMI; 63-600; KĘPNO; Poland;ulica Henryka Sienkiewicza 48
51.2881966;17.9934926;APTEKA ŚW. MAKSYMILIANA; 63-600; KĘPNO; Poland;ulica Solidarności 18
51.28122;17.98974;APTEKA NA ZDROWIE; 63-600; KĘPNO; Poland;ulica Warszawska 30
51.2822;17.99146;APTEKA; 63-600; KĘPNO; Poland;ulica Warszawska 44
52.49848;16.76807;APTEKA KIERSKA; 62-090; KIEKRZ; Poland;ulica Kierska
52.59048;17.2548;APTEKA ŚW. JANA CHRZCICIELA; 62-280; KISZKOWO; Poland;ulica Dworcowa 20
52.58941;17.25776;PUNKT APTECZNY ; 62-280; KISZKOWO; Poland;ulica Szkolna
52.36963;18.17838;APTEKA ELIXIR; 62-540; KLECZEW; Poland;ulica Strażacka
52.62945;17.4282;APTEKA PRZY BIEDRONCE; 62-270; KŁECKO; Poland;ulica Armii Poznań
52.6286;17.42796;APTEKA; 62-270; KŁECKO; Poland;ulica Słoneczna
52.25554;18.91572;APTEKA ELFARM 5; 62-650; KŁODAWA; Poland;plac Wolności 12
52.24918;18.91218;APTEKA  WITAMINKA; 62-650; KŁODAWA; Poland;ulica Armii Krajowej
52.25;18.9115;APTEKA ELFARM 5; 62-650; KŁODAWA; Poland;ulica Dąbska
52.24768;18.91524;APTEKA MILLENIUM; 62-650; KŁODAWA; Poland;ulica Władysława Kapicy 2
52.25505;18.9148299;APTEKA ESKULAP; 62-650; KŁODAWA; Poland;ulica kard. Stefana Wyszyńskiego 10
51.37735;17.83596;APTEKA RODZINNA; 63-507; KOBYLA GÓRA; Poland;ulica Marii Konopnickiej 1
51.37854;17.83831;PUNKT APTECZNY; 63-507; KOBYLA GÓRA; Poland;plac Wiosny Ludów
51.7177;17.22341;APTEKA BONA; 63-740; KOBYLIN; Poland;ulica Grunwaldzka
51.71447;17.22643;APTEKA POD ORŁEM; 63-740; KOBYLIN; Poland;ulica Wolności 7
52.4471;17.07997;APTEKA PEONIA; 62-006; KOBYLNICA; Poland;ulica Poznańska 113
52.4456599;17.0761;APTEKA BLISKA; 62-006; KOBYLNICA; Poland;ulica Swarzędzka 2
52.21585;17.62305;APTEKA VITA; 62-306; KOŁACZKOWO; Poland;ulica Miłosławska 1
52.20526;18.63675;APTEKA PRIMA; 62-600; KOŁO; Poland;ulica Blizna 26
52.19677;18.64364;APTEKA KOLSKA; 62-600; KOŁO; Poland;ulica 3 Maja 38
52.20156;18.63653;APTEKA ASPIRYNKA; 62-600; KOŁO; Poland;ulica Władysława Broniewskiego 21
52.20587;18.6271999;APTEKA DBAM O ZDROWIE; 62-600; KOŁO; Poland;ulica Kolejowa 3
52.20164;18.64008;APTEKA PRIMA; 62-600; KOŁO; Poland;ulica Niezłomnych 10
52.2020417;18.6386438;APTEKA TOPFARM; 62-600; KOŁO; Poland;ulica Niezłomnych 5A
52.2020417;18.6386438;APTEKA STYLOWA; 62-600; KOŁO; Poland;ulica Niezłomnych 5C
52.20267;18.63167;APTEKA; 62-600; KOŁO; Poland;ulica PCK 6
52.2028899;18.63126;APTEKA BIOS; 62-600; KOŁO; Poland;ulica PCK 8
52.19901;18.6380899;APTEKA CENTRUM; 62-600; KOŁO; Poland;ulica Henryka Sienkiewicza 16
52.19995;18.63806;APTEKA  DR. MAX; 62-600; KOŁO; Poland;ulica Henryka Sienkiewicza 17
52.19365;18.63169;APTEKA STAROMIEJSKA; 62-600; KOŁO; Poland;plac Stary Rynek 13
52.2035;18.64069;APTEKA  KWIATY POLSKIE; 62-600; KOŁO; Poland;ulica Włocławska 12
52.20026;18.63516;APTEKA POD ZEGAREM; 62-600; KOŁO; Poland;ulica Zegarowa 4
52.33645;16.80697;APTEKA PLUS; 62-052; KOMORNIKI; Poland;ulica Pocztowa 6
52.34622;16.7694699;APTEKA; 62-052; KOMORNIKI; Poland;ulica Stawna 7
52.22786;18.25597;APTEKA MED-ALKO; 62-510; KONIN; Poland;aleja 1 Maja 3
52.2101;18.25469;APTEKA ŚRÓDMIEJSKA; 62-510; KONIN; Poland;ulica 3 Maja 15
52.21158;18.2544;APTEKA DOBROFARM; 62-500; KONIN; Poland;plac Wolności 14
52.2105763;18.2525662;APTEKA PRIMA; 62-500; KONIN; Poland;plac Zamkowy 14
52.23135;18.27524;APTEKA PANACEUM; 62-510; KONIN; Poland;ulica 11 Listopada 27
52.23071;18.26817;APTEKA PRIMA; 62-510; KONIN; Poland;ulica 11 Listopada 6
52.21113;18.25461;APTEKA POD LWEM; 62-500; KONIN; Poland;ulica 3 Maja 5
52.20647;18254;APTEKA STAROMIEJSKA; 62-500; KONIN; Poland;ulica 3 Maja 62A
52.2322624;18.2545457;APTEKA GRODZKA; 62-510; KONIN; Poland;ulica Fryderyka Chopina 19
52.2319356;18.2566915;APTEKA STYLOWA; 62-510; KONIN; Poland;ulica Fryderyka Chopina 23B
52.2317337;18.2583465;APTEKA MAGNOLIA; 62-510; KONIN; Poland;ulica Fryderyka Chopina 24
52.23418;18.26135;APTEKA ALBA; 62-510; KONIN; Poland;ulica Fryderyka Chopina 9
52.2299208;18.2507801;APTEKA CENTRUM; 62-510; KONIN; Poland;ulica Dworcowa 15
52.2296677;18.2515106;APTEKA MED-ALKO; 62-510; KONIN; Poland;ulica Dworcowa 8
52.22902;18.25251;APTEKA PANACEUM; 62-510; KONIN; Poland;ulica Energetyka 6B
52.1980744;18.2389745;APTEKA NA WZGÓRZU; 62-504; KONIN; Poland;ulica Józefa Piłsudskiego 2
52.2360569;18.2492477;APTEKA VALERIANA; 62-510; KONIN; Poland;ulica Karola Szymanowskiego 1
52.2323757;18.2077114;APTEKA PINI PLUS; 62-510; KONIN; Poland;ulica Kazimierza Wielkiego 1A
52.23294;18.21443;APTEKA KONWALIA; 62-502; KONIN; Poland;ulica Konwaliowa 14
52.2096549;18.2563612;APTEKA FAMILIJNA; 62-500; KONIN; Poland;ulica Kościelna 3
52.31658;18.29131;APTEKA  ŁĘŻYŃSKA; 62-510; KONIN; Poland;ulica Łężyńska
52.2886695;18.2567349;APTEKA; 62-505; KONIN; Poland;ulica Muzealna 1
52.237;18.25421;APTEKA HEUREKA; 62-510; KONIN; Poland;ulica Ignacego Paderewskiego
52.22732;18.2566;APTEKA PINI PLUS; 62-510; KONIN; Poland;ulica Powstańców Wielkopolskich 7
52.2327718;18.2103483;VALERIANA-MARCHE; 62-510; KONIN; Poland;ulica Poznańska 176
52.23363;18.20198;APTEKA PRZY POLOMARKECIE; 62-510; KONIN; Poland;ulica Poznańska
52.22813;18.2713;APTEKA MED-ALKO; 62-510; KONIN; Poland;ulica Przyjaźni 3
52.2333949;18.2801169;APTEKA PRIMA; 62-510; KONIN; Poland;ulica Sosnowa 9
52.2321;18.23836;APTEKA DR. MAX; 62-500; KONIN; Poland;ulica Spółdzielców 6
52.2337255;18.220948;APTEKA KASZTANOWA; 62-510; KONIN; Poland;ulica Spółdzielców 31B
52.2349699;18.25986;APTEKA ZATORZE; 62-510; KONIN; Poland;ulica Tadeusza Szeligowskiego 1
52.194479;18.2366565;APTEKA GALENIKA; 62-500; KONIN; Poland;ulica Szpitalna 52
52.20162;18.24497;APTEKA PRIMA; 62-500; KONIN; Poland;ulica Szpitalna 12
52.1948999;18.23976;APTEKA SALUS; 62-504; KONIN; Poland;ulica Szpitalna 45
52.23465;18.25764;APTEKA  KWIATY POLSKIE; 62-510; KONIN; Poland;ulica Stanisława Wiechowicza 4
52.2341399;18.2499;APTEKA PRZY POLOMARKECIE; 62-507; KONIN; Poland;ulica Henryka Wieniawskiego
52.2179;18.25221;APTEKA KASZTANOWA; 62-500; KONIN; Poland;ulica Wojska Polskiego 33A
52.2285349;18.2667934;APTEKA PANACEUM; 62-510; KONIN; Poland;ulica kard. Stefana Wyszyńskiego 28
52.2288249;18.2741553;APTEKA FARMAKON; 62-500; KONIN; Poland;ulica kard. Stefana Wyszyńskiego 32
52.2329099;18.27835;APTEKA MEDIFARM; 62-510; KONIN; Poland;ulica Zakole 2A
52.2335;18.27673;APTEKA STYLOWA 3; 62-510; KONIN; Poland;ulica Zakole 3
52.09428;15.91757;PUNKT APTECZNY ELIKSIR; 64-225; KOPANICA; Poland;ulica Zbąszyńska 11
51.94495;18.21606;APTEKA; 62-831; KORZENIEW; Poland;Korzeniew 116
52.39988;17.22606;APTEKA SZMARAGDOWA; 62-025; KOSTRZYN; Poland;ulica Braci Drzewieckich 3
52.39553;17.22619;APTEKA KOSTRZYŃSKA; 62-025; KOSTRZYN; Poland;ulica Dworcowa 16
52.39843;17.2218;APTEKA PRZY CHACIE ; 62-025; KOSTRZYN; Poland;ulica Poznańska 37
52.39804;17.22688;APTEKA; 62-025; KOSTRZYN; Poland;Rynek 14
52.0841;16.64244;APTEKA POD ZŁOTYM MOŹDZIERZEM; 64-000; KOŚCIAN; Poland;aleja Tadeusza Kościuszki 6
52.07809;16.6269;APTEKA ARNICA; 64-000; KOŚCIAN; Poland;osiedle Jagiellońskie 82C
52.07603;16.62984;APTEKA PHARMAKON; 64-000; KOŚCIAN; Poland;osiedle Jagiellońskie 51A
52.08219;16.6320799;APTEKA PIASTOWSKA; 64-000; KOŚCIAN; Poland;osiedle Piastowskie
52.08831;16.64229;APTEKA GRODZKA; 64-000; KOŚCIAN; Poland;ulica ks. Piotra Bączkowskiego 3
52.08928;16.6502899;APTEKA RODZINNA; 64-000; KOŚCIAN; Poland;ulica marsz. Józefa Piłsudskiego 50
52.0556;16.70836;APTEKA ESKULAP; 64-000; KOŚCIAN; Poland;ulica Tadeusza Kościuszki
52.0556;16.70836;APTEKA DBAM O ZDROWIE; 64-000; KOŚCIAN; Poland;ulica Tadeusza Kościuszki
52.08769;16.63895;APTEKA ŚRÓDMIEJSKA; 64-000; KOŚCIAN; Poland;ulica Józefa Ignacego Kraszewskiego 11
52.08044;16.63936;APTEKA NACŁAWSKA; 64-000; KOŚCIAN; Poland;ulica Nacławska 10
52.0859499;16.6448;APTEKA; 64-000; KOŚCIAN; Poland;Rynek 21
52.08641;16.64461;APTEKA; 64-000; KOŚCIAN; Poland;Rynek 28
52.0906499;16.6547899;APTEKA ŚW. ŁUKASZA; 64-000; KOŚCIAN; Poland;ulica Szkolna 54
52.07677;16.6258899;APTEKA DBAM O ZDROWIE; 64-000; KOŚCIAN; Poland;ulica Śmigielska 53A
52.08547;16.64365;APTEKA NA DEPTAKU; 64-000; KOŚCIAN; Poland;ulica Wrocławska 22
52.17268;18.57027;APTEKA VADEMECUM; 62-604; KOŚCIELEC; Poland;ulica Turecka 6A
51.7850899;18.00917;PUNKT APTECZNY; 62-811; KOŚCIELNA WIEŚ; Poland;ulica św. Wawrzyńca 1
51.9180104;17.6478592;APTEKA ESKULAP; 63-220; KOTLIN; Poland;ulica Dworcowa 19
51.91707;17.64757;APTEKA MEDICOR; 63-220; KOTLIN; Poland;ulica Dworcowa
52.4490918;16.9969759;APTEKA Z SERCEM; 62-028; KOZIEGŁOWY; Poland;osiedle Leśne 16B
52.44448;16.9957;APTEKA LEŚNA; 62-028; KOZIEGŁOWY; Poland;ulica Leśna 16
52.44848;16.99519;APTEKA ALBA NR 3; 62-028; KOZIEGŁOWY; Poland;osiedle Leśne
52.4530829;16.9937928;APTEKA ALBA NR 2; 62-028; KOZIEGŁOWY; Poland;osiedle Leśne 2
52.44176;17.00296;APTEKA ALBA NR 1; 62-028; KOZIEGŁOWY; Poland;ulica Piaskowa
52.44672;16.99469;SUB ROSA; 62-028; KOZIEGŁOWY; Poland;ulica Poznańska
52.44837;16.99907;APTEKA PRZY POZNAŃSKIEJ; 62-028; KOZIEGŁOWY; Poland;ulica Poznańska 37
51.82987;17.44783;APTEKA ESKULAP; 63-720; KOŹMIN WIELKOPOLSKI; Poland;ulica Jana Pawła II 17
51.8276899;17.45407;APTEKA KLASZTORNA; 63-720; KOŹMIN WIELKOPOLSKI; Poland;ulica Klasztorna 13
51.82471;17.45262;APTEKA ZAMKOWA; 63-720; KOŹMIN WIELKOPOLSKI; Poland;ulica Krotoszyńska 6
51.82592;17.45313;APTEKA  RYNKOWA; 63-720; KOŹMIN WIELKOPOLSKI; Poland;ulica Stary Rynek 1
51.79815;18.33377;APTEKA POD BLIŹNIĘTAMI; 62-840; KOŹMINEK; Poland;ulica Mikołaja Kopernika 10
51.79903;18.3375999;PUNKT APTECZNY; 62-840; KOŹMINEK; Poland;ulica Tadeusza Kościuszki 3
52.24773;17.08944;APTEKA W RYNKU; 62-035; KÓRNIK; Poland;plac Niepodległości 40
52.23196;17.0958;APTEKA RUMIANKOWA; 62-035; KÓRNIK; Poland;ulica Armii Krajowej 1
52.2498;17.08623;APTEKA ZAMKOWA; 62-035; KÓRNIK; Poland;ulica Poznańska 16
52.25114;17.08468;APTEKA OBOK PRZYCHODNI; 62-035; KÓRNIK; Poland;ulica Poznańska 32
52.24651;17.09193;APTEKA; 62-035; KÓRNIK; Poland;ulica Średzka 2
53.29583;16.9879;APTEKA VERBENA; 77-430; KRAJENKA; Poland;ulica Młyńska
53.29843;16.99662;APTEKA ZDROWIE; 77-430; KRAJENKA; Poland;ulica Władysława Jagiełły 28
52.26301;18.42025;APTEKA NA DĘBICZU; 62-511; KRAMSK; Poland;ulica marsz. Józefa Piłsudskiego
52.26571;18.42516;APTEKA  KRAMSK S.C.; 62-511; KRAMSK; Poland;Kramsk
52.26587;18.42758;APTEKA; 62-511; KRAMSK; Poland;ulica Rynek 3
51.51458;18.22673;APTEKA ZDROWIE; 63-522; KRASZEWICE; Poland;ulica Wieluńska 42
51.77375;16.98532;APTEKA ŚWIAT ZDROWIA; 63-840; KROBIA; Poland;ulica Jutrosińska 1
51.77418;16.98246;APTEKA AMARANTHUS - TYP A; 63-840; KROBIA; Poland;ulica Powstańców Wielkopolskich 134
51.77269;16.97756;APTEKA; 63-840; KROBIA; Poland;ulica Powstańców Wielkopolskich 28
52.22233;16.83204;APTEKA SZAŁWIA; 62-050; KROSNO; Poland;ulica Główna
52.22688;16.8276499;APTEKA GENCJANA; 62-050; KROSNO; Poland;ulica Nektarowa
51.67334;17.43303;APTEKA NOVA 2; 63-700; KROTOSZYN; Poland;ulica Bolewskiego
51.68842;17.43875;APTEKA ALFA; 63-700; KROTOSZYN; Poland;ulica Bolewskiego 8A
51.70708;17.41667;APTEKA PARCELKI; 63-700; KROTOSZYN; Poland;ulica Kazimierza Grudzielskiego 27
51.6956599;17.43863;APTEKA RYNKOWA; 63-700; KROTOSZYN; Poland;ulica Kaliska 2
51.69297;17.43779;APTEKA POD WAGĄ; 63-700; KROTOSZYN; Poland;ulica Tadeusza Kościuszki 9
51.6941;17.43809;APTEKA SŁONECZNA; 63-700; KROTOSZYN; Poland;ulica Tadeusza Kościuszki 3
51.70353;17.43589;APTEKA POD KORONĄ; 63-700; KROTOSZYN; Poland;ulica Masłowskiego 2A
51.7000765;17.4363442;APTEKA NOWA; 63-700; KROTOSZYN; Poland;ulica Adama Mickiewicza 35
51.69778;17.42834;APTEKA ESCULAP; 63-700; KROTOSZYN; Poland;ulica Adama Mickiewicza 2A
51.69514;17.43761;APTEKA STYLOWA; 63-700; KROTOSZYN; Poland;ulica Rynek 26
51.69603;17.43585;APTEKA ŚRÓDMIEJSKA; 63-700; KROTOSZYN; Poland;ulica Rynkowa 1
51.68794;17.43184;APTEKA  ŁĄKOWA; 63-700; KROTOSZYN; Poland;ulica Stanisława Staszica 26B
51.70018;17.4445;APTEKA RODZINNA; 63-700; KROTOSZYN; Poland;ulica Tartaczna 7
51.70312;17.41829;APTEKA RETIRO; 63-700; KROTOSZYN; Poland;ulica Wojciechowskiego 3
51.6938;17.42732;APTEKA NA ZACISZU; 63-700; KROTOSZYN; Poland;ulica Zacisze 14
52.9714;16.66094;APTEKA; 64-850; KRUSZEWO; Poland;ulica Szkolna 2
51.85964;16.8422899;APTEKA ELIXIR; 64-120; KRZEMIENIEWO; Poland;ulica Dworcowa 29A
51.81689;16.75871;APTEKA NASZA; 64-120; KRZEMIENIEWO; Poland;ulica Zielona 10
51.90265;16.44816;APTEKA  LAWENDA; 64-117; KRZYCKO WIELKIE; Poland;ulica Prymasa Andrzeja Krzyckiego 13
52.10824;17.32378;APTEKA ŚW.ANTONIEGO; 63-024; KRZYKOSY; Poland;ulica Główna 31
52.19451;18.43791;APTEKA; 62-513; KRZYMÓW; Poland;ulica Główna 17
51.97767;16.93845;PUNKT APTECZNY REMEDIUM; 64-010; KRZYWIŃ; Poland;Bieżyń 117
51.9608599;16.82284;APTEKA KRZYWIŃSKA; 64-010; KRZYWIŃ; Poland;ulica gen. Dezyderego Chłapowskiego 25
51.96209;16.81811;APTEKA KRZYWIŃSKA; 64-010; KRZYWIŃ; Poland;Rynek 9
52.88036;16.01525;APTEKA  DR. MAX; 64-760; KRZYŻ WIELKOPOLSKI; Poland;plac Zwycięstwa 1
52.887;16.01447;APTEKA PANACEUM; 64-761; KRZYŻ WIELKOPOLSKI; Poland;ulica Adama Mickiewicza 5
52.01799;17.23708;PUNKT APTECZNY GRACJA; 63-130; KSIĄŻ WIELKOPOLSKI; Poland;Mchy 41
52.06058;17.24037;APTEKA ŚW. ŁUKASZA; 63-130; KSIĄŻ WIELKOPOLSKI; Poland;plac Kosynierów 16
52.06147;17.2319299;APTEKA ŚW. DAMIANA; 63-130; KSIĄŻ WIELKOPOLSKI; Poland;ulica Wiosny Ludów 22A
52.36866;16.29908;APTEKA PANACEUM; 64-316; KUŚLIN; Poland;ulica Emilii Sczanieckiej 4
52.36359;16.24899;PUNKT APTECZNY POD LIPAMI; 64-316; KUŚLIN; Poland;ulica Lipowa 2
52.94872;16.51603;APTEKA POD LIPAMI; 64-700; KUŹNICA CZARNKOWSKA; Poland;ulica Wyzwolenia 47
52.555;16.08372;APTEKA  LAMBERTI; 64-420; KWILCZ; Poland;ulica Gumna
52.55027;16.08316;APTEKA; 64-420; KWILCZ; Poland;ulica kard. Stefana Wyszyńskiego 25
52.5554599;16.08243;APTEKA MEDICA; 64-420; KWILCZ; Poland;ulica Powstańców Wielkopolskich 15
52.2093;17.92667;APTEKA ŚW. MIKOŁAJA; 62-406; LĄDEK; Poland;ulica Pyzderska 17
52.20867;17.93037;APTEKA RADIX; 62-406; LĄDEK; Poland;ulica Rynek 26
51.82746;16.5997999;ARCYAPTEKA; 64-100; LESZNO; Poland;aleja Konstytucji 3 Maja 12
51.83251;16.59879;APTEKA DR. MAX; 64-100; LESZNO; Poland;aleja Konstytucji 3 Maja 9
51.84386;16.57082;APTEKA VITA; 64-100; LESZNO; Poland;aleja Zygmunta Krasińskiego 11A
51.83701;16.58146;APTEKA MEDINA; 64-100; LESZNO; Poland;ulica 17 Stycznia 50
51.8378;16.59163;APTEKA POD WAGĄ; 64-100; LESZNO; Poland;ulica 55 Pułku Piechoty 30
51.8378299;16.59187;APTEKA KORONNA; 64-100; LESZNO; Poland;ulica 55 Pułku Piechoty 34
51.84145;16.58427;APTEKA AMPULLA; 64-100; LESZNO; Poland;ulica Bohaterów Westerplatte 7
51.84927;16.57635;APTEKA DOM LEKÓW; 64-100; LESZNO; Poland;ulica Cicha 12
51.84446;16.58697;APTEKA STYLOWA 2; 64-100; LESZNO; Poland;ulica Grunwaldzka 129
51.83662;16.5871299;APTEKA GALENA; 64-100; LESZNO; Poland;ulica Jana Sobieskiego 1
51.8402313;16.5768509;APTEKA POD WAGĄ - MANHATTAN; 64-100; LESZNO; Poland;Aleje Jana Pawła II 16
51.8388599;16.60643;EURO-APTEKA; 64-100; LESZNO; Poland;ulica Jana Kiepury 45
51.84037;16.57502;APTEKA  LESZCZYŃSKA; 64-100; LESZNO; Poland;ulica Leszczyńskich 43
51.8457751;16.5729867;APTEKA; 64-100; LESZNO; Poland;ulica Karola Marcinkowskiego 14
51.844;16.57392;APTEKA; 64-100; LESZNO; Poland;ulica Gabriela Narutowicza 1
51.84499;16.57445;APTEKA STYLOWA; 64-100; LESZNO; Poland;ulica Gabriela Narutowicza 29
51.84544;16.57866;APTEKA; 64-100; LESZNO; Poland;ulica Niepodległości 31
51.84152;16.57008;APTEKA RODZINNA; 64-100; LESZNO; Poland;ulica Nowy Rynek 38
51.86047;16.57286;APTEKA MAXFARM; 64-100; LESZNO; Poland;ulica Poznańska 3
51.84214;16.56913;APTEKA VENTRICULUS; 64-100; LESZNO; Poland;ulica Różana 3
51.84393;16.57459;APTEKA DBAM O ZDROWIE; 64-100; LESZNO; Poland;ulica Rynek 16
51.8441199;16.56948;APTEKA SKARBOWA; 64-100; LESZNO; Poland;ulica Skarbowa 2A
51.8431;16.56869;APTEKA STYLOWA 3; 64-100; LESZNO; Poland;ulica Słowiańska 40
51.84288;16.56963;APTEKA MEDICA; 64-100; LESZNO; Poland;ulica Słowiańska 41
51.8443063;16.5610302;APTEKA TOPFARM; 64-100; LESZNO; Poland;ulica św. Franciszka z Asyżu 2
51.8442999;16.55977;APTEKA TESTA; 64-100; LESZNO; Poland;ulica Święciechowska 9
51.84439;16.57517;APTEKA PRIMA POD ZŁOTYM LWEM; 64-100; LESZNO; Poland;ulica Wolności 30
51.8511;16.56926;APTEKA PRIMA; 64-100; LESZNO; Poland;ulica Zacisze 16
51.8424;16.58354;APTEKA PRIMA; 64-100; LESZNO; Poland;ulica Zwycięstwa 1
51.86548;16.5747;APTEKA ADAMCZAK; 64-100; LESZNO; Poland;ulica Stanisława Żółkiewskiego 2
53.49534;17.24931;APTEKA; 77-420; LIPKA; Poland;ulica Tadeusza Kościuszki 24
51.9178;16.56477;APTEKA ARONIA; 64-111; LIPNO; Poland;ulica Powstańców Wielkopolskich 14
52.11845;18.2391;APTEKA PRYWATNA; 62-571; LISIEC WIELKI; Poland;ulica Długa
51.83229;18.39708;APTEKA RETIRO; 62-850; LISKÓW; Poland;ulica ks. Wacława Blizińskiego 41
51.8311599;18.4017;APTEKA; 62-850; LISKÓW; Poland;ulica Ogrodowa
52.84955;16.52299;APTEKA FAMILIJNA; 64-720; LUBASZ; Poland;ulica Bolesława Chrobrego 33
52.29685;18.80515;PUNKT APTECZNY; 62-632; LUBONIEK; Poland;Luboniek 80
52.34977;16.85999;APTEKI ARNIKA; 62-030; LUBOŃ; Poland;plac Edmunda Bojanowskiego 3
52.34439;16.84976;APTEKA FAR-MIA; 62-030; LUBOŃ; Poland;ulica 11 Listopada 141
52.34588;16.87248;APTEKA NOKI; 62-031; LUBOŃ; Poland;ulica 11 Listopada 28
52.33439;16.8759;APTEKA ŚW.JÓZEFA; 62-030; LUBOŃ; Poland;ulica Jana III Sobieskiego 55A
52.35034;16.87034;APTEKA FAMA-VIT; 62-031; LUBOŃ; Poland;ulica Tadeusza Kościuszki 51
52.32117;16.88109;APTEKA; 62-032; LUBOŃ; Poland;ulica Kręta 9
52.34785;16.89095;APTEKI ARNIKA; 62-030; LUBOŃ; Poland;ulica ks. Streicha 27
52.34951;16.8614;APTEKA DLA CIEBIE; 62-031; LUBOŃ; Poland;ulica ks. Józefa Poniatowskiego 24
52.3432549;16.8830244;APTEKA W PRZYCHODNI; 62-031; LUBOŃ; Poland;ulica Wschodnia 25
52.3433;16.87531;APTEKA ZŁOTY LEK; 62-031; LUBOŃ; Poland;ulica Żabikowska 16
52.34922;16.88064;APTEKA OSIEDLOWA; 62-031; LUBOŃ; Poland;ulica Żabikowska 62
52.34988;16.88083;APTEKA ALGA; 62-031; LUBOŃ; Poland;ulica Żabikowska 66
52.3402699;16.88228;APTEKA NIEZWYKŁA; 62-031; LUBOŃ; Poland;ulica Stefana Żeromskiego
52.76337;16.8222999;PUNKT APTECZNY LAWENDA; 64-603; LUDOMY ; Poland;Ludomy
52.43948;16.62104;APTEKA ŚW. JAKUBA; 62-080; LUSOWO; Poland;ulica Poznańska 6
52.4518;16.17644;APTEKA  IM. POWSTAŃCÓW WIELKOPOLSKICH; 64-310; LWÓWEK; Poland;ulica Powstańców Wielkopolskich
52.4479;16.17841;APTEKA ŚW. OJCA PIO; 64-310; LWÓWEK; Poland;ulica Stefana Wittmanna 19
52.8412099;17.30564;PUNKT APTECZNY; 62-105; ŁEKNO; Poland;ulica Podgórna 4B
51.82312;16.88365;PUNKT APTECZNY ARNIKA; 63-805; ŁĘKA MAŁA; Poland;Łęka Wielka 80
51.21402;18.14351;PUNKT APTECZNY; 63-645; ŁĘKA OPATOWSKA; Poland;ulica Słoneczna 4
53.25829;17.2573;APTEKA POD KORONĄ; 89-310; ŁOBŻENICA; Poland;ulica Sportowa 16
53.26214;17.2555;APTEKA NOWA; 89-310; ŁOBŻENICA; Poland;ulica Złotowska 11A
52.5125645;17.4593021;APTEKA ŚW. MIKOŁAJA; 62-260; ŁUBOWO; Poland;Łubowo 13B
51.9529799;18.3917499;PUNKT APTECZNY ELIXIR; 62-709; MALANÓW; Poland;ulica Południowa 1
51.9535399;18.39486;PUNKT APTECZNY ESKULAP; 62-709; MALANÓW; Poland;ulica Słoneczna
51.95325;18.39253;APTEKA VITA; 62-709; MALANÓW; Poland;ulica Turecka 4A
52.97515;17.09727;APTEKA PRZY POLNEJ; 64-830; MARGONIN; Poland;ulica Polna
52.97173;17.09779;APTEKA PHARMAKON; 64-830; MARGONIN; Poland;Rynek 26
53.09843;17.00425;PUNKT APTECZNY ANNA WIECZOREK; 89-350; MIASTECZKO KRAJEŃSKIE; Poland;ulica Dąbrowskiego 39
51.65549;16.9542499;APTEKA  MAGNOLIA; 63-910; MIEJSKA GÓRKA; Poland;plac Janusza Korczaka
51.65549;16.9542499;APTEKA GÓRECKA; 63-910; MIEJSKA GÓRKA; Poland;plac Janusza Korczaka
51.655;16.95531;APTEKA; 63-910; MIEJSKA GÓRKA; Poland;Rynek 30
52.6664078;17.5063516;APTEKA LIBRA; 62-212; MIELESZYN; Poland;Mieleszyn 11
52.0254765;17.4415444;APTEKA; 63-242; MIESZKÓW; Poland;ulica Dworcowa 63
52.74554;17.33139;APTEKA; 62-290; MIEŚCISKO; Poland;ulica Tadeusza Kościuszki 7
52.60373;15.89162;APTEKA ARNIKA; 64-400; MIĘDZYCHÓD; Poland;ulica 17 Stycznia 28
52.60555;15.89632;APTEKA; 64-400; MIĘDZYCHÓD; Poland;ulica 17 Stycznia 87
52.60613;15.89976;APTEKA; 64-400; MIĘDZYCHÓD; Poland;ulica 17 Stycznia 96
52.60552;15.90896;APTEKA POD KASZTANAMI; 64-400; MIĘDZYCHÓD; Poland;ulica gen. Władysława Sikorskiego 12
52.60119;15.88918;APTEKA TILIA; 64-400; MIĘDZYCHÓD; Poland;ulica marsz. Józefa Piłsudskiego 49
52.606;15.90564;APTEKA MEDICA; 64-400; MIĘDZYCHÓD; Poland;ulica gen. Władysława Sikorskiego 4
52.59964;15.88902;APTEKA MALWA; 64-400; MIĘDZYCHÓD; Poland;ulica Szpitalna 5
51.36388;18.02858;APTEKA ŚW. IDZIEGO; 63-600; MIKORZYN; Poland;Mikorzyn 55A
51.53;17.9678;APTEKA; 63-510; MIKSTAT; Poland;ulica Krakowska 12
51.53082;17.9701;APTEKA OPTIMA; 63-510; MIKSTAT; Poland;ulica Krakowska 4
52.20299;17.48949;APTEKA ŚW. JAKUBA; 62-320; MIŁOSŁAW; Poland;plac Wiosny Ludów
52.2065399;17.48832;APTEKA U ZŁOTEGO ŹRÓDŁA; 62-320; MIŁOSŁAW; Poland;ulica Wrzesińska
52.8107;16.63094;PUNKT APTECZNY CZAJKA; 64-711; MŁYNKOWO; Poland;Młynkowo
52.24574;16.84987;APTEKA NATURA; 62-050; MOSINA; Poland;plac 20 Października 25
